Lonnie Gordon 4,1,3,2,0,0,1,0,0,2,4
Remi Sharp 4,0,2,4,2,1,2,4,4,1,2
Jose Cain 4,4,4,4,2,0,0,0,2,3,3
Espen Nakahara 4,0,2,1,4,1,0,0,3,0,2
Aeran Lester 4,0,3,3,2,4,1,0,1,3,2
Evin Reid 4,2,1,3,2,3,1,0,1,3,2
Gallan Reid 4,0,2,0,3,1,1,0,3,1,4
Xavier Blake 4,4,2,1,3,4,0,2,1,3,2
Alia Swanson 4,2,2,4,2,4,3,3,3,3,1
Zyra Lee 4,1,0,4,2,4,4,0,4,2,4
Malak Kovalenko 4,3,3,4,1,0,4,2,4,2,1
Roan Rowen 4,2,3,3,0,1,2,3,2,4,0
Tristan Fukui 4,0,3,2,3,1,2,3,4,3,3
Flann Hollow 4,2,4,2,3,1,2,4,3,0,1
Lane Thomas 4,4,3,3,0,0,2,3,3,2,0
Nicol Wells 4,3,1,3,1,4,1,3,1,4,0
Ballard Case 4,4,2,3,2,1,0,0,1,0,2
Hali Okuma 4,4,1,2,0,4,2,1,3,2,1
Eugenie Russell 4,4,3,0,2,3,2,4,4,0,4
Karin Alexandrov 4,2,2,0,2,0,3,0,2,4,4
Jardan 4,3,2,1,3,2,3,3,2,1,0
Taelor 4,0,0,3,0,1,1,1,1,2,2
Aedan 4,4,3,2,2,0,2,2,3,2,3
Saria 4,0,4,1,2,1,2,4,2,4,2
Zaera 4,2,1,4,4,2,3,1,0,4,2
Mael 4,0,0,0,0,3,4,2,3,2,2
Keana 4,2,1,4,4,4,1,3,0,3,1
Tarai 4,4,3,1,1,2,4,1,3,3,3
Anix 4,0,1,2,2,1,0,2,3,3,0
Nayel 4,3,3,2,0,3,2,2,4,3,1
Zeya Cook 5,2,4,1,1,0,4,1,2,0,3
Tan Ellis 5,4,3,2,4,1,1,2,2,1,0
Hale Green 5,4,1,4,3,4,3,1,1,2,3
Ashlin Hall 5,1,3,1,4,0,0,1,0,1,4
Malak Fukui 5,2,2,1,1,3,0,1,4,1,1
Ziva Callahan 5,4,2,3,0,2,2,2,1,2,2
Beva Drugov 5,2,2,4,0,4,0,1,2,0,1
Abe Arima 5,4,0,0,1,4,1,3,2,1,4
Taren Yates 5,1,1,2,0,2,2,2,0,3,1
Arlyn Booth 5,0,4,3,2,2,2,2,2,2,2
Han Barnes 5,4,4,0,3,0,4,4,3,1,0
Dayle Rogers 5,1,2,1,2,0,3,2,1,1,3
Hayden Carson 5,3,3,3,2,4,1,3,4,0,0
Mel McBride 5,2,2,2,0,4,3,1,2,2,0
Isha Hayakawa 5,0,3,3,0,3,2,3,1,1,2
Fran Abrankowich 5,4,3,2,0,0,2,1,1,4,1
Noe Walker 5,0,2,4,1,2,3,1,0,4,1
Deron Richard 5,2,0,1,1,4,0,1,1,4,0
Nickie Ramirez 5,1,0,0,1,3,0,1,3,2,3
Lowan Romero 5,3,0,3,1,4,2,4,0,4,2
Amir Bolton 5,1,2,4,3,2,4,3,2,4,3
Jill Montoya 5,1,3,3,4,2,4,0,3,3,4
Vane Hodge 5,2,2,0,1,0,1,3,0,2,1
Nikita Watson 5,1,1,4,0,0,0,0,2,2,1
Torrey Watson 5,1,1,1,1,0,3,2,4,1,2
Lex Peters 5,1,4,0,1,4,2,0,1,0,0
Gail Wells 5,3,3,3,3,3,2,2,1,4,0
Nolan Hunter 5,3,4,3,4,2,0,3,3,0,3
Gale Chapman 5,4,1,2,3,1,4,0,4,4,0
Leone Mills 5,2,1,4,4,1,0,2,3,3,1
Kerrie Ray 5,4,1,3,1,3,1,2,4,1,2
Avery Higashi 5,4,1,4,0,2,0,1,3,1,3
Lee Savage 5,4,2,2,3,1,3,0,1,1,3
Harley Carroll 5,4,0,3,4,3,0,0,0,2,1
Gene Hawkins 5,4,3,4,2,4,1,0,0,1,1
Remy Hall 5,4,4,3,3,1,4,3,4,2,4
Terran Wells 5,4,4,1,2,3,4,4,4,0,4
Blake Ishimoto 5,1,4,4,3,0,4,4,0,4,2
Devyn Pearson 5,4,1,1,4,1,1,1,2,4,3
Eva Ellis 5,3,3,2,3,2,2,0,3,0,1
Harper Ellis 5,2,2,3,4,3,0,0,2,0,3
Fenix Ellis 5,3,4,1,0,3,4,2,2,2,4
Oriel Cook 5,4,1,1,0,0,1,3,0,3,1
Osha Green 5,2,3,0,2,2,0,3,1,0,1
Heath Steele 5,2,3,4,2,4,0,1,2,2,3
Yuri Mills 5,3,3,1,1,2,0,3,0,1,0
Jona Davis 5,4,1,1,3,3,4,1,2,2,3
Ator Davis 5,2,0,2,3,3,3,4,0,2,4
Jordan Washington 5,1,3,3,1,4,1,0,3,1,4
Farron Washington 5,1,0,3,0,2,3,4,2,2,0
Caden Andrews 5,2,3,2,0,3,4,3,3,3,3
Gaylen Russell 5,2,1,2,2,3,2,4,3,0,4
Jodey Agaki 5,0,1,2,0,1,0,3,0,2,4
Briana Chambers 5,4,3,3,2,2,4,0,1,0,3
Ismy Arima 5,0,3,4,4,1,3,1,0,3,1
Eli Booth 5,1,4,0,0,2,4,4,4,0,2
Leigh Kent 5,4,3,2,2,1,2,2,1,2,2
Jonah Malone 5,0,3,0,4,4,3,0,3,0,3
Valerian Fukui 5,0,1,0,2,3,4,3,1,3,2
Jin Komatsu 5,1,4,1,4,0,0,4,1,3,4
Dallan Jordan 5,1,0,0,2,2,3,4,3,1,3
Yera Romero 5,0,3,2,1,0,1,2,1,4,0
Kai Rogers 5,2,1,2,0,0,3,3,0,0,1
Cal Allen 5,4,2,0,4,1,1,2,3,4,0
Tyler Carrillo 5,1,0,4,0,4,1,0,1,3,3
Idris Kalashnik 5,2,0,4,4,3,4,4,1,4,1
Skye Duran 5,4,2,0,2,1,4,2,4,1,4
Hedly Walker 5,4,1,4,2,2,4,3,2,0,3
Shae Thomas 5,1,0,3,1,1,0,4,0,0,2
Pax Houghton 5,1,0,3,2,3,2,2,1,0,4
Lonnie Gordon 5,2,3,1,1,2,0,3,1,2,2
Remi Sharp 5,4,3,4,0,3,2,0,0,1,4
Jose Cain 5,2,4,0,3,2,2,3,1,2,2
Espen Nakahara 5,0,3,4,3,1,1,2,1,3,4
Aeran Lester 5,2,3,3,0,2,1,1,1,4,1
Evin Reid 5,4,4,4,1,4,4,2,0,3,1
Gallan Reid 5,0,4,0,1,1,4,3,0,2,3
Xavier Blake 5,3,0,0,1,0,3,4,2,1,3
Alia Swanson 5,4,4,3,0,0,1,1,1,2,3
Zyra Lee 5,2,4,3,4,0,2,1,3,2,3
Malak Kovalenko 5,3,1,0,2,3,1,1,2,0,0
Roan Rowen 5,3,2,4,2,1,0,4,0,2,1
Tristan Fukui 5,0,2,0,2,0,2,0,2,4,4
Flann Hollow 5,3,1,1,4,0,4,4,4,3,3
Lane Thomas 5,0,2,0,3,2,1,1,4,1,1
Nicol Wells 5,0,0,2,4,2,0,4,0,4,3
Ballard Case 5,4,4,4,3,2,3,0,1,4,1
Hali Okuma 5,2,3,2,1,2,4,4,0,0,2
Eugenie Russell 5,1,3,0,4,4,4,1,4,3,3
Karin Alexandrov 5,4,2,1,3,3,4,4,3,3,4
Jardan 5,1,1,2,3,4,1,3,2,2,4
Taelor 5,0,0,1,1,0,4,4,4,1,0
Aedan 5,1,1,1,4,0,3,0,1,0,0
Saria 5,2,4,4,4,2,0,4,3,3,2
Zaera 5,1,1,4,2,4,2,3,2,4,0
Mael 5,2,1,3,1,2,4,3,0,0,2
Keana 5,4,0,0,2,3,0,0,2,0,1
Tarai 5,1,0,1,2,1,1,3,1,2,0
Anix 5,3,4,1,2,1,2,2,1,4,2
Nayel 5,2,4,3,3,2,2,2,2,1,0
Zeya Cook 6,3,1,2,3,1,3,4,0,2,2
Tan Ellis 6,2,2,0,1,1,4,2,2,2,4
Hale Green 6,4,1,0,0,2,4,4,4,0,4
Ashlin Hall 6,3,4,2,3,4,0,0,4,0,1
Malak Fukui 6,1,1,2,2,1,4,4,2,2,1
Ziva Callahan 6,2,3,4,2,0,0,3,4,4,3
Beva Drugov 6,0,2,3,1,1,3,0,2,1,0
Abe Arima 6,3,0,2,1,3,4,1,2,0,0
Taren Yates 6,2,3,2,0,2,1,4,2,2,4
Arlyn Booth 6,0,0,4,1,2,0,3,3,4,2
Han Barnes 6,0,4,3,2,0,4,1,0,2,2
Dayle Rogers 6,0,1,1,3,3,2,3,0,3,0
Hayden Carson 6,4,3,3,3,4,0,3,2,4,3
Mel McBride 6,4,2,1,1,0,1,3,1,1,2
Isha Hayakawa 6,1,3,0,1,0,4,2,3,2,4
Fran Abrankowich 6,0,3,0,1,1,0,4,0,1,3
Noe Walker 6,4,1,4,4,3,0,1,1,4,4
Deron Richard 6,4,3,0,1,3,1,0,2,1,4
Nickie Ramirez 6,3,2,1,1,2,4,2,3,2,2
Lowan Romero 6,3,4,1,2,4,1,1,0,4,0
Amir Bolton 6,0,2,1,0,1,4,3,2,0,3
Jill Montoya 6,1,4,2,2,2,0,3,3,1,0
Vane Hodge 6,2,4,2,3,2,1,3,2,2,4
Nikita Watson 6,1,4,3,0,2,2,2,3,3,0
Torrey Watson 6,4,4,2,1,1,0,2,0,1,3
Lex Peters 6,0,1,3,4,4,4,4,3,2,4
Gail Wells 6,3,2,0,0,3,0,4,4,3,4
Nolan Hunter 6,4,1,1,1,1,4,4,4,4,4
Gale Chapman 6,0,0,2,4,0,1,4,3,0,1
Leone Mills 6,1,0,4,2,0,3,4,3,2,0
Kerrie Ray 6,2,2,3,4,4,1,3,2,0,2
Avery Higashi 6,3,1,1,4,1,0,4,0,0,3
Lee Savage 6,0,3,0,3,4,4,3,4,0,0
Harley Carroll 6,3,2,0,3,1,3,4,1,2,4
Gene Hawkins 6,3,2,2,3,3,0,0,3,1,1
Remy Hall 6,1,4,3,2,2,1,0,2,1,0
Terran Wells 6,2,3,0,3,3,4,4,4,0,1
Blake Ishimoto 6,4,1,0,1,2,0,3,2,2,2
Devyn Pearson 6,1,0,0,1,3,1,2,1,2,1
Eva Ellis 6,1,1,0,4,1,0,0,0,3,1
Harper Ellis 6,2,1,4,4,2,3,2,3,4,3
Fenix Ellis 6,3,2,4,2,4,2,2,0,3,4
Oriel Cook 6,2,4,2,0,0,4,0,1,4,4
Osha Green 6,1,2,3,3,2,1,0,2,3,2
Heath Steele 6,1,0,4,4,0,3,0,0,2,3
Yuri Mills 6,2,1,3,2,1,1,3,0,0,0
Jona Davis 6,3,4,3,3,3,1,3,3,3,2
Ator Davis 6,4,3,0,0,2,4,1,2,4,0
Jordan Washington 6,3,1,2,1,3,4,0,3,4,2
Farron Washington 6,2,4,4,1,1,3,4,0,3,3
Caden Andrews 6,2,2,4,1,0,3,1,2,0,2
Gaylen Russell 6,3,2,4,4,0,4,0,0,4,4
Jodey Agaki 6,1,2,0,1,1,4,3,1,3,2
Briana Chambers 6,1,2,4,4,3,0,3,1,4,0
Ismy Arima 6,3,4,2,3,2,3,2,2,4,3
Eli Booth 6,4,3,3,1,2,2,4,2,4,2
Leigh Kent 6,1,3,3,1,0,3,2,1,1,1
Jonah Malone 6,3,4,0,2,4,0,2,3,4,1
Valerian Fukui 6,0,2,1,0,3,2,1,0,4,0
Jin Komatsu 6,2,1,3,4,2,2,1,2,2,4
Dallan Jordan 6,1,1,0,3,3,4,4,4,3,2
Yera Romero 6,4,4,2,3,1,2,2,4,1,4
Kai Rogers 6,2,4,3,2,2,3,2,0,2,2
Cal Allen 6,2,0,0,1,1,0,1,0,1,4
Tyler Carrillo 6,1,4,3,4,0,2,1,4,3,4
Idris Kalashnik 6,4,2,1,2,4,4,1,2,2,3
Skye Duran 6,3,3,4,1,1,3,4,4,1,1
Hedly Walker 6,4,1,1,1,1,3,2,4,3,4
Shae Thomas 6,4,1,3,1,1,0,3,1,2,1
Pax Houghton 6,4,3,3,1,1,0,3,1,3,0
Lonnie Gordon 6,1,4,0,0,2,2,3,1,2,2
Remi Sharp 6,2,4,4,3,1,4,1,2,0,1
Jose Cain 6,3,4,1,1,1,3,0,2,2,0
Espen Nakahara 6,3,2,3,4,4,1,0,4,3,4
Aeran Lester 6,4,2,2,3,1,0,2,3,2,1
Evin Reid 6,0,0,1,2,4,2,0,4,1,2
Gallan Reid 6,1,4,2,4,1,0,4,4,4,0
Xavier Blake 6,2,0,0,1,0,0,3,4,4,4
Alia Swanson 6,1,2,3,2,2,2,2,1,0,0
Zyra Lee 6,1,4,0,2,1,4,3,4,4,0
Malak Kovalenko 6,1,2,4,2,4,0,2,1,0,3
Roan Rowen 6,1,2,3,4,4,2,1,4,4,1
Tristan Fukui 6,2,1,0,2,1,4,3,0,0,4
Flann Hollow 6,1,0,0,3,1,0,4,3,1,2
Lane Thomas 6,3,4,1,1,3,4,3,2,1,1
Nicol Wells 6,1,0,2,4,1,4,1,4,4,4
Ballard Case 6,1,4,2,1,0,1,0,4,4,4
Hali Okuma 6,4,4,1,1,0,2,3,4,1,1
Eugenie Russell 6,3,2,4,3,4,1,3,2,0,2
Karin Alexandrov 6,2,3,4,3,4,4,1,0,3,1
Jardan 6,3,2,4,0,3,3,0,4,3,1
Taelor 6,1,1,0,2,2,0,2,1,0,1
Aedan 6,3,4,3,0,2,4,3,4,3,1
Saria 6,1,2,2,0,4,2,1,2,3,3
Zaera 6,3,3,3,3,4,4,3,1,1,1
Mael 6,1,3,2,2,1,4,4,2,1,4
Keana 6,0,2,3,1,4,3,0,0,2,1
Tarai 6,2,0,4,3,3,3,0,2,1,4
Anix 6,0,2,4,4,1,4,0,3,4,3
Nayel 6,3,0,0,2,2,2,1,4,2,2
Zeya Cook 7,4,2,2,0,4,3,1,0,0,3
Tan Ellis 7,2,2,3,2,2,2,1,3,3,2
Hale Green 7,0,2,0,0,3,2,1,2,0,2
Ashlin Hall 7,4,2,3,4,4,4,3,0,3,4
Malak Fukui 7,0,0,1,3,2,1,2,2,4,1
Ziva Callahan 7,4,3,1,0,1,0,1,1,1,2
Beva Drugov 7,1,3,2,0,1,2,0,4,0,0
Abe Arima 7,1,0,2,0,3,0,4,2,4,1
Taren Yates 7,2,4,1,3,1,1,1,4,3,2
Arlyn Booth 7,4,0,2,3,4,4,2,1,4,1
Han Barnes 7,3,1,2,2,1,1,4,0,2,2
Dayle Rogers 7,2,1,0,0,4,3,2,0,0,3
Hayden Carson 7,0,1,3,2,1,1,3,3,2,3
Mel McBride 7,2,2,2,1,4,1,2,1,4,1
Isha Hayakawa 7,1,1,0,1,1,2,3,3,1,4
Fran Abrankowich 7,2,4,4,1,3,0,2,1,4,4
Noe Walker 7,0,3,1,0,2,4,2,2,2,2
Deron Richard 7,0,3,3,3,3,0,2,0,2,3
Nickie Ramirez 7,1,4,2,2,3,0,3,4,4,1
Lowan Romero 7,3,3,4,3,2,0,2,0,0,1
Amir Bolton 7,0,1,0,0,2,2,3,2,1,3
Jill Montoya 7,3,3,0,1,3,1,3,0,2,4
Vane Hodge 7,3,3,1,1,4,0,2,2,0,2
Nikita Watson 7,1,4,1,3,3,4,4,4,4,4
Torrey Watson 7,0,4,3,4,1,0,3,4,0,3
Lex Peters 7,1,3,1,4,4,4,2,0,1,0
Gail Wells 7,4,0,2,0,4,4,0,0,3,4
Nolan Hunter 7,1,4,3,0,1,1,3,2,4,3
Gale Chapman 7,3,2,1,2,2,4,1,4,1,4
Leone Mills 7,3,3,2,1,4,3,0,1,4,1
Kerrie Ray 7,0,1,2,2,3,0,4,0,2,1
Avery Higashi 7,3,0,0,0,0,4,1,0,0,0
Lee Savage 7,2,3,3,1,2,2,3,0,1,1
Harley Carroll 7,1,3,0,0,1,2,0,2,0,1
Gene Hawkins 7,3,1,4,4,0,4,2,3,1,4
Remy Hall 7,1,1,2,4,0,4,2,4,2,1
Terran Wells 7,4,4,0,3,1,2,1,4,0,2
Blake Ishimoto 7,3,4,2,4,2,4,2,2,0,3
Devyn Pearson 7,3,2,2,2,1,2,3,1,2,0
Eva Ellis 7,1,3,4,1,3,3,4,3,2,3
Harper Ellis 7,3,4,2,1,4,1,4,3,3,2
Fenix Ellis 7,0,2,1,2,4,1,2,4,1,1
Oriel Cook 7,3,2,2,2,3,3,1,1,1,4
Osha Green 7,3,4,2,0,1,0,0,3,4,1
Heath Steele 7,4,0,1,0,0,3,3,2,3,3
Yuri Mills 7,2,3,3,1,3,0,3,2,0,0
Jona Davis 7,2,3,1,1,0,4,3,4,4,4
Ator Davis 7,3,2,1,2,2,0,4,3,2,4
Jordan Washington 7,2,3,2,1,3,0,3,0,2,0
Farron Washington 7,1,0,1,2,4,3,2,0,2,4
Caden Andrews 7,4,2,3,3,0,1,3,4,3,2
Gaylen Russell 7,0,0,1,4,0,2,3,0,3,2
Jodey Agaki 7,0,0,4,0,3,3,4,3,3,1
Briana Chambers 7,3,0,1,4,3,4,2,3,3,0
Ismy Arima 7,0,4,4,0,4,3,1,0,0,3
Eli Booth 7,3,1,3,1,3,4,0,2,3,1
Leigh Kent 7,2,0,0,1,2,2,2,4,3,3
Jonah Malone 7,3,0,0,2,0,0,1,2,3,2
Valerian Fukui 7,4,3,1,4,0,0,3,4,4,1
Jin Komatsu 7,1,4,2,3,3,4,1,2,0,3
Dallan Jordan 7,1,3,4,0,3,1,0,0,2,4
Yera Romero 7,4,4,0,0,0,4,0,3,4,1
Kai Rogers 7,0,0,3,4,1,0,0,3,2,0
Cal Allen 7,3,4,3,4,1,3,3,0,1,1
Tyler Carrillo 7,0,2,1,2,0,0,2,3,4,4
Idris Kalashnik 7,3,4,4,2,1,0,3,3,3,4
Skye Duran 7,1,1,3,3,1,1,4,0,0,4
Hedly Walker 7,2,1,1,2,2,0,2,1,1,2
Shae Thomas 7,2,4,4,0,2,4,2,3,2,2
Pax Houghton 7,4,2,1,2,1,1,3,3,4,4
Lonnie Gordon 7,3,4,1,0,2,3,2,4,1,4
Remi Sharp 7,4,0,3,3,3,4,2,1,3,4
Jose Cain 7,2,3,0,0,3,0,1,4,4,4
Espen Nakahara 7,2,1,1,4,0,1,0,1,3,3
Aeran Lester 7,1,1,2,0,1,4,3,2,1,2
Evin Reid 7,0,3,4,3,3,4,3,3,3,0
Gallan Reid 7,2,3,1,4,3,1,3,3,3,0
Xavier Blake 7,4,0,2,1,3,1,0,4,3,1
Alia Swanson 7,0,1,4,0,4,3,3,3,4,2
Zyra Lee 7,1,2,1,0,3,0,1,3,3,3
Malak Kovalenko 7,1,4,3,1,0,4,1,1,1,4
Roan Rowen 7,0,2,4,4,1,0,4,1,3,4
Tristan Fukui 7,1,2,1,0,1,4,0,1,4,2
Flann Hollow 7,1,2,0,2,4,1,2,2,1,3
Lane Thomas 7,0,1,2,3,0,3,4,1,1,1
Nicol Wells 7,1,4,2,4,4,0,4,1,2,0
Ballard Case 7,2,0,4,4,2,0,1,2,1,3
Hali Okuma 7,2,2,3,4,0,3,1,4,0,4
Eugenie Russell 7,0,3,4,3,2,3,2,0,2,0
Karin Alexandrov 7,1,3,1,2,3,4,0,0,3,4
Jardan 7,4,0,3,1,0,3,1,4,3,4
Taelor 7,0,0,0,2,4,4,1,1,3,1
Aedan 7,2,4,2,0,2,0,0,1,0,2
Saria 7,2,4,0,1,2,4,1,4,4,0
Zaera 7,0,4,1,1,0,4,0,0,4,1
Mael 7,3,0,0,1,4,2,4,1,4,2
Keana 7,1,1,1,0,0,4,0,3,0,2
Tarai 7,2,3,3,0,3,1,4,4,0,2
Anix 7,0,2,4,3,2,2,2,2,0,0
Nayel 7,0,3,0,4,2,4,0,1,2,3
Zeya Cook 8,2,1,2,3,3,3,4,3,1,4
Tan Ellis 8,4,1,1,0,0,0,2,0,2,0
Hale Green 8,4,2,1,3,2,4,0,1,3,1
Ashlin Hall 8,1,1,4,2,0,4,0,4,2,1
Malak Fukui 8,1,3,0,3,0,2,1,0,4,2
Ziva Callahan 8,1,2,0,2,3,3,0,1,1,3
Beva Drugov 8,4,1,2,1,1,1,4,4,0,1
Abe Arima 8,3,1,0,4,1,4,0,1,3,3
Taren Yates 8,2,1,3,1,4,2,3,4,4,2
Arlyn Booth 8,1,1,0,3,0,2,1,4,0,0
Han Barnes 8,2,2,3,1,0,3,0,0,1,0
Dayle Rogers 8,3,1,0,0,2,2,4,1,2,4
Hayden Carson 8,0,4,3,1,4,1,4,3,2,2
Mel McBride 8,4,1,0,0,1,4,4,0,0,4
Isha Hayakawa 8,0,3,1,2,4,3,4,2,2,1
Fran Abrankowich 8,4,3,1,0,4,2,0,2,2,2
Noe Walker 8,3,2,4,2,0,4,2,0,3,2
Deron Richard 8,0,2,1,1,0,0,2,0,2,3
Nickie Ramirez 8,1,0,4,0,2,0,4,4,3,2
Lowan Romero 8,2,1,3,2,4,1,2,3,2,4
Amir Bolton 8,2,0,2,2,4,0,1,0,4,1
Jill Montoya 8,3,3,2,1,1,3,0,1,3,4
Vane Hodge 8,0,1,1,1,0,3,4,3,1,3
Nikita Watson 8,1,1,2,3,0,1,3,3,1,2
Torrey Watson 8,2,2,3,3,0,3,1,1,2,4
Lex Peters 8,0,3,3,0,2,1,2,3,3,0
Gail Wells 8,3,0,2,0,2,2,2,0,4,4
Nolan Hunter 8,0,1,2,3,3,3,1,0,0,4
Gale Chapman 8,3,3,1,1,3,1,2,3,0,2
Leone Mills 8,0,0,1,2,4,0,1,2,2,3
Kerrie Ray 8,3,0,4,1,1,4,0,4,3,4
Avery Higashi 8,0,1,2,0,0,3,4,1,3,3
Lee Savage 8,0,0,3,4,1,0,1,0,1,4
Harley Carroll 8,0,4,4,3,3,2,4,1,1,3
Gene Hawkins 8,2,4,4,4,0,0,0,1,2,1
Remy Hall 8,4,4,2,1,1,3,4,2,2,1
Terran Wells 8,2,1,1,1,0,2,1,3,0,3
Blake Ishimoto 8,0,0,3,1,0,3,2,2,0,0
Devyn Pearson 8,4,2,3,3,1,1,4,0,1,3
Eva Ellis 8,1,4,2,4,1,4,3,1,0,0
Harper Ellis 8,4,3,0,0,3,4,3,2,4,4
Fenix Ellis 8,0,1,3,3,3,2,1,2,4,1
Oriel Cook 8,3,3,3,2,0,0,3,4,2,3
Osha Green 8,3,3,1,2,2,1,4,0,3,0
Heath Steele 8,3,3,0,0,4,4,3,1,2,4
Yuri Mills 8,1,0,2,3,1,0,4,3,4,2
Jona Davis 8,4,0,2,3,3,4,3,3,0,4
Ator Davis 8,2,2,4,0,3,2,3,1,0,2
Jordan Washington 8,3,4,3,0,0,1,1,3,3,1
Farron Washington 8,2,4,1,0,3,0,4,4,3,1
Caden Andrews 8,2,0,4,0,2,3,3,0,3,0
Gaylen Russell 8,3,4,1,4,0,2,2,4,0,0
Jodey Agaki 8,1,0,4,3,4,0,2,3,1,2
Briana Chambers 8,1,1,3,2,2,2,3,4,4,2
Ismy Arima 8,1,4,3,3,0,2,1,3,3,1
Eli Booth 8,1,3,1,3,1,1,0,4,0,3
Leigh Kent 8,0,2,4,4,2,0,4,2,3,2
Jonah Malone 8,3,1,2,4,1,2,3,2,4,0
Valerian Fukui 8,4,3,4,1,3,2,2,0,4,0
Jin Komatsu 8,0,0,3,3,0,1,2,3,3,2
Dallan Jordan 8,1,3,2,0,4,1,0,4,0,4
Yera Romero 8,2,3,2,2,1,3,3,1,2,2
Kai Rogers 8,2,3,3,4,3,3,1,4,3,4
Cal Allen 8,1,4,0,2,4,4,2,3,4,4
Tyler Carrillo 8,2,2,2,4,4,3,0,0,4,0
Idris Kalashnik 8,2,3,3,4,1,3,0,2,3,1
Skye Duran 8,0,0,4,1,4,2,0,2,4,4
Hedly Walker 8,4,4,2,4,3,0,3,1,3,2
Shae Thomas 8,3,0,0,0,4,0,2,4,3,4
Pax Houghton 8,4,4,1,0,2,4,1,2,4,0
Lonnie Gordon 8,0,0,4,1,2,0,3,2,4,3
Remi Sharp 8,0,4,1,3,3,0,1,0,3,1
Jose Cain 8,1,0,0,3,2,0,0,3,2,4
Espen Nakahara 8,4,3,1,2,1,2,4,3,2,3
Aeran Lester 8,0,2,0,4,3,3,0,3,4,4
Evin Reid 8,4,4,2,0,0,3,2,2,2,0
Gallan Reid 8,0,1,1,4,1,4,1,4,2,1
Xavier Blake 8,2,2,0,3,0,3,0,1,4,4
Alia Swanson 8,4,1,0,2,0,0,4,3,3,2
Zyra Lee 8,3,2,0,0,3,3,4,2,4,4
Malak Kovalenko 8,0,0,0,3,4,4,3,0,2,0
Roan Rowen 8,4,3,4,3,3,2,0,0,0,0
Tristan Fukui 8,4,0,4,1,2,4,3,0,1,2
Flann Hollow 8,0,2,3,3,1,3,4,1,3,3
Lane Thomas 8,1,0,2,3,3,3,4,1,1,1
Nicol Wells 8,2,3,1,3,4,3,3,3,0,2
Ballard Case 8,2,2,1,1,2,3,4,4,0,0
Hali Okuma 8,0,1,3,2,3,4,4,4,4,3
Eugenie Russell 8,4,1,4,3,1,0,2,1,0,2
Karin Alexandrov 8,2,4,1,2,2,3,2,0,2,1
Jardan 8,1,3,2,2,4,1,3,2,0,2
Taelor 8,1,1,2,2,4,4,2,2,2,3
Aedan 8,1,2,0,4,1,4,0,2,3,1
Saria 8,0,2,3,3,1,1,2,0,3,0
Zaera 8,2,4,2,1,3,3,2,4,4,3
Mael 8,1,1,4,1,1,3,2,0,4,2
Keana 8,3,0,3,1,4,4,3,2,1,2
Tarai 8,1,4,2,1,4,3,2,4,0,3
Anix 8,3,2,2,4,2,4,4,2,2,4
Nayel 8,2,3,2,2,3,1,0,3,3,0
Zeya Cook 9,2,0,4,3,0,2,2,0,0,2
Tan Ellis 9,1,2,2,2,4,4,3,1,4,3
Hale Green 9,4,3,0,3,3,4,1,1,4,0
Ashlin Hall 9,3,1,0,4,0,0,1,4,0,0
Malak Fukui 9,2,3,3,2,3,0,0,4,3,2
Ziva Callahan 9,0,1,0,1,1,0,2,0,0,4
Beva Drugov 9,3,2,3,3,4,1,3,2,4,2
Abe Arima 9,4,3,3,0,4,1,3,3,0,3
Taren Yates 9,1,3,3,2,3,3,1,3,4,1
Arlyn Booth 9,3,0,2,3,3,0,3,2,2,3
Han Barnes 9,0,2,4,4,1,3,3,2,1,4
Dayle Rogers 9,4,1,4,2,4,2,2,3,0,2
Hayden Carson 9,2,1,3,0,4,2,1,3,0,2
Mel McBride 9,4,2,0,2,1,3,3,2,0,3
Isha Hayakawa 9,1,4,4,2,2,4,1,0,4,1
Fran Abrankowich 9,4,3,0,1,3,4,4,1,0,4
Noe Walker 9,1,0,2,2,2,4,4,0,2,0
Deron Richard 9,4,0,3,1,2,4,3,4,1,2
Nickie Ramirez 9,3,3,3,0,1,4,0,1,0,3
Lowan Romero 9,3,2,2,3,3,0,3,3,0,1
Amir Bolton 9,1,0,1,2,3,0,1,2,0,3
Jill Montoya 9,2,0,4,2,3,2,1,4,1,2
Vane Hodge 9,4,2,4,1,0,3,0,4,3,4
Nikita Watson 9,1,4,2,2,1,4,3,0,3,2
Torrey Watson 9,2,4,0,0,0,1,4,3,1,4
Lex Peters 9,3,1,3,0,3,3,3,3,3,0
Gail Wells 9,2,1,0,0,3,2,4,1,1,4
Nolan Hunter 9,3,2,3,4,4,4,4,1,1,0
Gale Chapman 9,2,4,4,1,0,4,0,4,0,0
Leone Mills 9,3,0,0,3,2,1,1,1,2,1
Kerrie Ray 9,1,3,1,2,4,1,4,3,0,3
Avery Higashi 9,3,1,1,4,2,1,1,3,0,0
Lee Savage 9,2,0,0,2,2,4,0,0,2,4
Harley Carroll 9,1,3,1,4,0,3,4,1,4,4
Gene Hawkins 9,1,4,0,2,4,1,0,0,4,0
Remy Hall 9,2,1,0,1,2,1,1,2,0,3
Terran Wells 9,0,4,0,0,4,1,3,4,3,3
Blake Ishimoto 9,1,3,0,4,4,2,0,2,0,4
Devyn Pearson 9,3,0,4,3,4,4,3,0,2,4
Eva Ellis 9,3,0,0,4,4,2,1,4,2,0
Harper Ellis 9,4,1,4,3,3,2,0,2,2,0
